surf,class,id
archives/106319_tracts/T_CST_right.vtp,T_CST_right,106319
archives/106319_tracts/T_EC_left.vtp,T_EC_left,106319
archives/106319_tracts/T_EC_right.vtp,T_EC_right,106319
archives/106319_tracts/T_EmC_left.vtp,T_EmC_left,106319
archives/106319_tracts/T_EmC_right.vtp,T_EmC_right,106319
archives/106319_tracts/T_ICP_left.vtp,T_ICP_left,106319
archives/106319_tracts/T_ICP_right.vtp,T_ICP_right,106319
archives/106319_tracts/T_ILF_left.vtp,T_ILF_left,106319
archives/106319_tracts/T_ILF_right.vtp,T_ILF_right,106319
archives/106319_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,106319
archives/106319_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,106319
archives/106319_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,106319
archives/106319_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,106319
archives/106319_tracts/T_IOFF_left.vtp,T_IOFF_left,106319
archives/106319_tracts/T_IOFF_right.vtp,T_IOFF_right,106319
archives/106319_tracts/T_MdLF_left.vtp,T_MdLF_left,106319
archives/106319_tracts/T_MdLF_right.vtp,T_MdLF_right,106319
archives/106319_tracts/T_PLIC_left.vtp,T_PLIC_left,106319
archives/106319_tracts/T_PLIC_right.vtp,T_PLIC_right,106319
archives/106319_tracts/T_SLF-I_left.vtp,T_SLF-I_left,106319
archives/106319_tracts/T_SLF-I_right.vtp,T_SLF-I_right,106319
archives/106319_tracts/T_SLF-II_left.vtp,T_SLF-II_left,106319
archives/106319_tracts/T_SLF-II_right.vtp,T_SLF-II_right,106319
archives/106319_tracts/T_SLF-III_left.vtp,T_SLF-III_left,106319
archives/106319_tracts/T_SLF-III_right.vtp,T_SLF-III_right,106319
archives/106319_tracts/T_UF_left.vtp,T_UF_left,106319
archives/106319_tracts/T_UF_right.vtp,T_UF_right,106319
archives/106319_tracts/T_SF_left.vtp,T_SF_left,106319
archives/106319_tracts/T_SF_right.vtp,T_SF_right,106319
archives/106319_tracts/T_SO_left.vtp,T_SO_left,106319
archives/106319_tracts/T_SO_right.vtp,T_SO_right,106319
archives/106319_tracts/T_SP_left.vtp,T_SP_left,106319
archives/106319_tracts/T_SP_right.vtp,T_SP_right,106319
archives/106319_tracts/T_TF_left.vtp,T_TF_left,106319
archives/106319_tracts/T_TF_right.vtp,T_TF_right,106319
archives/106319_tracts/T_TO_left.vtp,T_TO_left,106319
archives/106319_tracts/T_TO_right.vtp,T_TO_right,106319
archives/106319_tracts/T_TP_left.vtp,T_TP_left,106319
archives/106319_tracts/T_TP_right.vtp,T_TP_right,106319
archives/106521_tracts/T_CC1.vtp,T_CC1,106521
archives/106521_tracts/T_CC2.vtp,T_CC2,106521
archives/106521_tracts/T_CC3.vtp,T_CC3,106521
archives/106521_tracts/T_CC4.vtp,T_CC4,106521
archives/106521_tracts/T_CC5.vtp,T_CC5,106521
archives/106521_tracts/T_CC6.vtp,T_CC6,106521
archives/106521_tracts/T_CC7.vtp,T_CC7,106521
archives/106521_tracts/T_MCP.vtp,T_MCP,106521
archives/106521_tracts/T_CPC.vtp,T_CPC,106521
archives/106521_tracts/T_AF_left.vtp,T_AF_left,106521
archives/106521_tracts/T_AF_right.vtp,T_AF_right,106521
archives/106521_tracts/T_CB_left.vtp,T_CB_left,106521
archives/106521_tracts/T_CB_right.vtp,T_CB_right,106521
archives/106521_tracts/T_CR-F_left.vtp,T_CR-F_left,106521
archives/106521_tracts/T_CR-F_right.vtp,T_CR-F_right,106521
archives/106521_tracts/T_CR-P_left.vtp,T_CR-P_left,106521
archives/106521_tracts/T_CR-P_right.vtp,T_CR-P_right,106521
archives/106521_tracts/T_CST_left.vtp,T_CST_left,106521
archives/106521_tracts/T_CST_right.vtp,T_CST_right,106521
archives/106521_tracts/T_EC_left.vtp,T_EC_left,106521
archives/106521_tracts/T_EC_right.vtp,T_EC_right,106521
archives/106521_tracts/T_EmC_left.vtp,T_EmC_left,106521
archives/106521_tracts/T_EmC_right.vtp,T_EmC_right,106521
archives/106521_tracts/T_ICP_left.vtp,T_ICP_left,106521
archives/106521_tracts/T_ICP_right.vtp,T_ICP_right,106521
archives/106521_tracts/T_ILF_left.vtp,T_ILF_left,106521
archives/106521_tracts/T_ILF_right.vtp,T_ILF_right,106521
archives/106521_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,106521
archives/106521_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,106521
archives/106521_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,106521
archives/106521_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,106521
archives/106521_tracts/T_IOFF_left.vtp,T_IOFF_left,106521
archives/106521_tracts/T_IOFF_right.vtp,T_IOFF_right,106521
archives/106521_tracts/T_MdLF_left.vtp,T_MdLF_left,106521
archives/106521_tracts/T_MdLF_right.vtp,T_MdLF_right,106521
archives/106521_tracts/T_PLIC_left.vtp,T_PLIC_left,106521
archives/106521_tracts/T_PLIC_right.vtp,T_PLIC_right,106521
archives/106521_tracts/T_SLF-I_left.vtp,T_SLF-I_left,106521
archives/106521_tracts/T_SLF-I_right.vtp,T_SLF-I_right,106521
archives/106521_tracts/T_SLF-II_left.vtp,T_SLF-II_left,106521
archives/106521_tracts/T_SLF-II_right.vtp,T_SLF-II_right,106521
archives/106521_tracts/T_SLF-III_left.vtp,T_SLF-III_left,106521
archives/106521_tracts/T_SLF-III_right.vtp,T_SLF-III_right,106521
archives/106521_tracts/T_UF_left.vtp,T_UF_left,106521
archives/106521_tracts/T_UF_right.vtp,T_UF_right,106521
archives/106521_tracts/T_SF_left.vtp,T_SF_left,106521
archives/106521_tracts/T_SF_right.vtp,T_SF_right,106521
archives/106521_tracts/T_SO_left.vtp,T_SO_left,106521
archives/106521_tracts/T_SO_right.vtp,T_SO_right,106521
archives/106521_tracts/T_SP_left.vtp,T_SP_left,106521
archives/106521_tracts/T_SP_right.vtp,T_SP_right,106521
archives/106521_tracts/T_TF_left.vtp,T_TF_left,106521
archives/106521_tracts/T_TF_right.vtp,T_TF_right,106521
archives/106521_tracts/T_TO_left.vtp,T_TO_left,106521
archives/106521_tracts/T_TO_right.vtp,T_TO_right,106521
archives/106521_tracts/T_TP_left.vtp,T_TP_left,106521
archives/106521_tracts/T_TP_right.vtp,T_TP_right,106521
archives/107321_tracts/T_CC1.vtp,T_CC1,107321
archives/107321_tracts/T_CC2.vtp,T_CC2,107321
archives/107321_tracts/T_CC3.vtp,T_CC3,107321
archives/107321_tracts/T_CC4.vtp,T_CC4,107321
archives/107321_tracts/T_CC5.vtp,T_CC5,107321
archives/107321_tracts/T_CC6.vtp,T_CC6,107321
archives/107321_tracts/T_CC7.vtp,T_CC7,107321
archives/107321_tracts/T_MCP.vtp,T_MCP,107321
archives/107321_tracts/T_CPC.vtp,T_CPC,107321
archives/107321_tracts/T_AF_left.vtp,T_AF_left,107321
archives/107321_tracts/T_AF_right.vtp,T_AF_right,107321
archives/107321_tracts/T_CB_left.vtp,T_CB_left,107321
archives/107321_tracts/T_CB_right.vtp,T_CB_right,107321
archives/107321_tracts/T_CR-F_left.vtp,T_CR-F_left,107321
archives/107321_tracts/T_CR-F_right.vtp,T_CR-F_right,107321
archives/107321_tracts/T_CR-P_left.vtp,T_CR-P_left,107321
archives/107321_tracts/T_CR-P_right.vtp,T_CR-P_right,107321
archives/107321_tracts/T_CST_left.vtp,T_CST_left,107321
archives/107321_tracts/T_CST_right.vtp,T_CST_right,107321
archives/107321_tracts/T_EC_left.vtp,T_EC_left,107321
archives/107321_tracts/T_EC_right.vtp,T_EC_right,107321
archives/107321_tracts/T_EmC_left.vtp,T_EmC_left,107321
archives/107321_tracts/T_EmC_right.vtp,T_EmC_right,107321
archives/107321_tracts/T_ICP_left.vtp,T_ICP_left,107321
archives/107321_tracts/T_ICP_right.vtp,T_ICP_right,107321
archives/107321_tracts/T_ILF_left.vtp,T_ILF_left,107321
archives/107321_tracts/T_ILF_right.vtp,T_ILF_right,107321
archives/107321_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,107321
archives/107321_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,107321
archives/107321_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,107321
archives/107321_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,107321
archives/107321_tracts/T_IOFF_left.vtp,T_IOFF_left,107321
archives/107321_tracts/T_IOFF_right.vtp,T_IOFF_right,107321
archives/107321_tracts/T_MdLF_left.vtp,T_MdLF_left,107321
archives/107321_tracts/T_MdLF_right.vtp,T_MdLF_right,107321
archives/107321_tracts/T_PLIC_left.vtp,T_PLIC_left,107321
archives/107321_tracts/T_PLIC_right.vtp,T_PLIC_right,107321
archives/107321_tracts/T_SLF-I_left.vtp,T_SLF-I_left,107321
archives/107321_tracts/T_SLF-I_right.vtp,T_SLF-I_right,107321
archives/107321_tracts/T_SLF-II_left.vtp,T_SLF-II_left,107321
archives/107321_tracts/T_SLF-II_right.vtp,T_SLF-II_right,107321
archives/107321_tracts/T_SLF-III_left.vtp,T_SLF-III_left,107321
archives/107321_tracts/T_SLF-III_right.vtp,T_SLF-III_right,107321
archives/107321_tracts/T_UF_left.vtp,T_UF_left,107321
archives/107321_tracts/T_UF_right.vtp,T_UF_right,107321
archives/107321_tracts/T_SF_left.vtp,T_SF_left,107321
archives/107321_tracts/T_SF_right.vtp,T_SF_right,107321
archives/107321_tracts/T_SO_left.vtp,T_SO_left,107321
archives/107321_tracts/T_SO_right.vtp,T_SO_right,107321
archives/107321_tracts/T_SP_left.vtp,T_SP_left,107321
archives/107321_tracts/T_SP_right.vtp,T_SP_right,107321
archives/107321_tracts/T_TF_left.vtp,T_TF_left,107321
archives/107321_tracts/T_TF_right.vtp,T_TF_right,107321
archives/107321_tracts/T_TO_left.vtp,T_TO_left,107321
archives/107321_tracts/T_TO_right.vtp,T_TO_right,107321
archives/107321_tracts/T_TP_left.vtp,T_TP_left,107321
archives/107321_tracts/T_TP_right.vtp,T_TP_right,107321
archives/107422_tracts/T_CC1.vtp,T_CC1,107422
archives/107422_tracts/T_CC2.vtp,T_CC2,107422
archives/107422_tracts/T_CC3.vtp,T_CC3,107422
archives/107422_tracts/T_CC4.vtp,T_CC4,107422
archives/107422_tracts/T_CC5.vtp,T_CC5,107422
archives/107422_tracts/T_CC6.vtp,T_CC6,107422
archives/107422_tracts/T_CC7.vtp,T_CC7,107422
archives/107422_tracts/T_MCP.vtp,T_MCP,107422
archives/107422_tracts/T_CPC.vtp,T_CPC,107422
archives/107422_tracts/T_AF_left.vtp,T_AF_left,107422
archives/107422_tracts/T_AF_right.vtp,T_AF_right,107422
archives/107422_tracts/T_CB_left.vtp,T_CB_left,107422
archives/107422_tracts/T_CB_right.vtp,T_CB_right,107422
archives/107422_tracts/T_CR-F_left.vtp,T_CR-F_left,107422
archives/107422_tracts/T_CR-F_right.vtp,T_CR-F_right,107422
archives/107422_tracts/T_CR-P_left.vtp,T_CR-P_left,107422
archives/107422_tracts/T_CR-P_right.vtp,T_CR-P_right,107422
archives/107422_tracts/T_CST_left.vtp,T_CST_left,107422
archives/107422_tracts/T_CST_right.vtp,T_CST_right,107422
archives/107422_tracts/T_EC_left.vtp,T_EC_left,107422
archives/107422_tracts/T_EC_right.vtp,T_EC_right,107422
archives/107422_tracts/T_EmC_left.vtp,T_EmC_left,107422
archives/107422_tracts/T_EmC_right.vtp,T_EmC_right,107422
archives/107422_tracts/T_ICP_left.vtp,T_ICP_left,107422
archives/107422_tracts/T_ICP_right.vtp,T_ICP_right,107422
archives/107422_tracts/T_ILF_left.vtp,T_ILF_left,107422
archives/107422_tracts/T_ILF_right.vtp,T_ILF_right,107422
archives/107422_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,107422
archives/107422_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,107422
archives/107422_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,107422
archives/107422_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,107422
archives/107422_tracts/T_IOFF_left.vtp,T_IOFF_left,107422
archives/107422_tracts/T_IOFF_right.vtp,T_IOFF_right,107422
archives/107422_tracts/T_MdLF_left.vtp,T_MdLF_left,107422
archives/107422_tracts/T_MdLF_right.vtp,T_MdLF_right,107422
archives/107422_tracts/T_PLIC_left.vtp,T_PLIC_left,107422
archives/107422_tracts/T_PLIC_right.vtp,T_PLIC_right,107422
archives/107422_tracts/T_SLF-I_left.vtp,T_SLF-I_left,107422
archives/107422_tracts/T_SLF-I_right.vtp,T_SLF-I_right,107422
archives/107422_tracts/T_SLF-II_left.vtp,T_SLF-II_left,107422
archives/107422_tracts/T_SLF-II_right.vtp,T_SLF-II_right,107422
archives/107422_tracts/T_SLF-III_left.vtp,T_SLF-III_left,107422
archives/107422_tracts/T_SLF-III_right.vtp,T_SLF-III_right,107422
archives/107422_tracts/T_UF_left.vtp,T_UF_left,107422
archives/107422_tracts/T_UF_right.vtp,T_UF_right,107422
archives/107422_tracts/T_SF_left.vtp,T_SF_left,107422
archives/107422_tracts/T_SF_right.vtp,T_SF_right,107422
archives/107422_tracts/T_SO_left.vtp,T_SO_left,107422
archives/107422_tracts/T_SO_right.vtp,T_SO_right,107422
archives/107422_tracts/T_SP_left.vtp,T_SP_left,107422
archives/107422_tracts/T_SP_right.vtp,T_SP_right,107422
archives/107422_tracts/T_TF_left.vtp,T_TF_left,107422
archives/107422_tracts/T_TF_right.vtp,T_TF_right,107422
archives/107422_tracts/T_TO_left.vtp,T_TO_left,107422
archives/107422_tracts/T_TO_right.vtp,T_TO_right,107422
archives/107422_tracts/T_TP_left.vtp,T_TP_left,107422
archives/107422_tracts/T_TP_right.vtp,T_TP_right,107422
archives/108121_tracts/T_CC1.vtp,T_CC1,108121
archives/108121_tracts/T_CC2.vtp,T_CC2,108121
archives/108121_tracts/T_CC3.vtp,T_CC3,108121
archives/108121_tracts/T_CC4.vtp,T_CC4,108121
archives/108121_tracts/T_CC5.vtp,T_CC5,108121
archives/108121_tracts/T_CC6.vtp,T_CC6,108121
archives/108121_tracts/T_CC7.vtp,T_CC7,108121
archives/108121_tracts/T_MCP.vtp,T_MCP,108121
archives/108121_tracts/T_CPC.vtp,T_CPC,108121
archives/108121_tracts/T_AF_left.vtp,T_AF_left,108121
archives/108121_tracts/T_AF_right.vtp,T_AF_right,108121
archives/108121_tracts/T_CB_left.vtp,T_CB_left,108121
archives/108121_tracts/T_CB_right.vtp,T_CB_right,108121
archives/108121_tracts/T_CR-F_left.vtp,T_CR-F_left,108121
archives/108121_tracts/T_CR-F_right.vtp,T_CR-F_right,108121
archives/108121_tracts/T_CR-P_left.vtp,T_CR-P_left,108121
archives/108121_tracts/T_CR-P_right.vtp,T_CR-P_right,108121
archives/108121_tracts/T_CST_left.vtp,T_CST_left,108121
archives/108121_tracts/T_CST_right.vtp,T_CST_right,108121
archives/108121_tracts/T_EC_left.vtp,T_EC_left,108121
archives/108121_tracts/T_EC_right.vtp,T_EC_right,108121
archives/108121_tracts/T_EmC_left.vtp,T_EmC_left,108121
archives/108121_tracts/T_EmC_right.vtp,T_EmC_right,108121
archives/108121_tracts/T_ICP_left.vtp,T_ICP_left,108121
archives/108121_tracts/T_ICP_right.vtp,T_ICP_right,108121
archives/108121_tracts/T_ILF_left.vtp,T_ILF_left,108121
archives/108121_tracts/T_ILF_right.vtp,T_ILF_right,108121
archives/108121_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,108121
archives/108121_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,108121
archives/108121_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,108121
archives/108121_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,108121
archives/108121_tracts/T_IOFF_left.vtp,T_IOFF_left,108121
archives/108121_tracts/T_IOFF_right.vtp,T_IOFF_right,108121
archives/108121_tracts/T_MdLF_left.vtp,T_MdLF_left,108121
archives/108121_tracts/T_MdLF_right.vtp,T_MdLF_right,108121
archives/108121_tracts/T_PLIC_left.vtp,T_PLIC_left,108121
archives/108121_tracts/T_PLIC_right.vtp,T_PLIC_right,108121
archives/108121_tracts/T_SLF-I_left.vtp,T_SLF-I_left,108121
archives/108121_tracts/T_SLF-I_right.vtp,T_SLF-I_right,108121
archives/108121_tracts/T_SLF-II_left.vtp,T_SLF-II_left,108121
archives/108121_tracts/T_SLF-II_right.vtp,T_SLF-II_right,108121
archives/108121_tracts/T_SLF-III_left.vtp,T_SLF-III_left,108121
archives/108121_tracts/T_SLF-III_right.vtp,T_SLF-III_right,108121
archives/108121_tracts/T_UF_left.vtp,T_UF_left,108121
archives/108121_tracts/T_UF_right.vtp,T_UF_right,108121
archives/108121_tracts/T_SF_left.vtp,T_SF_left,108121
archives/108121_tracts/T_SF_right.vtp,T_SF_right,108121
archives/108121_tracts/T_SO_left.vtp,T_SO_left,108121
archives/108121_tracts/T_SO_right.vtp,T_SO_right,108121
archives/108121_tracts/T_SP_left.vtp,T_SP_left,108121
archives/108121_tracts/T_SP_right.vtp,T_SP_right,108121
archives/108121_tracts/T_TF_left.vtp,T_TF_left,108121
archives/108121_tracts/T_TF_right.vtp,T_TF_right,108121
archives/108121_tracts/T_TO_left.vtp,T_TO_left,108121
archives/108121_tracts/T_TO_right.vtp,T_TO_right,108121
archives/108121_tracts/T_TP_left.vtp,T_TP_left,108121
archives/108121_tracts/T_TP_right.vtp,T_TP_right,108121
archives/108323_tracts/T_CC1.vtp,T_CC1,108323
archives/108323_tracts/T_CC2.vtp,T_CC2,108323
archives/108323_tracts/T_CC3.vtp,T_CC3,108323
archives/108323_tracts/T_CC4.vtp,T_CC4,108323
archives/108323_tracts/T_CC5.vtp,T_CC5,108323
archives/108323_tracts/T_CC6.vtp,T_CC6,108323
archives/108323_tracts/T_CC7.vtp,T_CC7,108323
archives/108323_tracts/T_MCP.vtp,T_MCP,108323
archives/108323_tracts/T_CPC.vtp,T_CPC,108323
archives/108323_tracts/T_AF_left.vtp,T_AF_left,108323
archives/108323_tracts/T_AF_right.vtp,T_AF_right,108323
archives/108323_tracts/T_CB_left.vtp,T_CB_left,108323
archives/108323_tracts/T_CB_right.vtp,T_CB_right,108323
archives/108323_tracts/T_CR-F_left.vtp,T_CR-F_left,108323
archives/108323_tracts/T_CR-F_right.vtp,T_CR-F_right,108323
archives/108323_tracts/T_CR-P_left.vtp,T_CR-P_left,108323
archives/108323_tracts/T_CR-P_right.vtp,T_CR-P_right,108323
archives/108323_tracts/T_CST_left.vtp,T_CST_left,108323
archives/108323_tracts/T_CST_right.vtp,T_CST_right,108323
archives/108323_tracts/T_EC_left.vtp,T_EC_left,108323
archives/108323_tracts/T_EC_right.vtp,T_EC_right,108323
archives/108323_tracts/T_EmC_left.vtp,T_EmC_left,108323
archives/108323_tracts/T_EmC_right.vtp,T_EmC_right,108323
archives/108323_tracts/T_ICP_left.vtp,T_ICP_left,108323
archives/108323_tracts/T_ICP_right.vtp,T_ICP_right,108323
archives/108323_tracts/T_ILF_left.vtp,T_ILF_left,108323
archives/108323_tracts/T_ILF_right.vtp,T_ILF_right,108323
archives/108323_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,108323
archives/108323_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,108323
archives/108323_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,108323
archives/108323_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,108323
archives/108323_tracts/T_IOFF_left.vtp,T_IOFF_left,108323
archives/108323_tracts/T_IOFF_right.vtp,T_IOFF_right,108323
archives/108323_tracts/T_MdLF_left.vtp,T_MdLF_left,108323
archives/108323_tracts/T_MdLF_right.vtp,T_MdLF_right,108323
archives/108323_tracts/T_PLIC_left.vtp,T_PLIC_left,108323
archives/108323_tracts/T_PLIC_right.vtp,T_PLIC_right,108323
archives/108323_tracts/T_SLF-I_left.vtp,T_SLF-I_left,108323
archives/108323_tracts/T_SLF-I_right.vtp,T_SLF-I_right,108323
archives/108323_tracts/T_SLF-II_left.vtp,T_SLF-II_left,108323
archives/108323_tracts/T_SLF-II_right.vtp,T_SLF-II_right,108323
archives/108323_tracts/T_SLF-III_left.vtp,T_SLF-III_left,108323
archives/108323_tracts/T_SLF-III_right.vtp,T_SLF-III_right,108323
archives/108323_tracts/T_UF_left.vtp,T_UF_left,108323
archives/108323_tracts/T_UF_right.vtp,T_UF_right,108323
archives/108323_tracts/T_SF_left.vtp,T_SF_left,108323
archives/108323_tracts/T_SF_right.vtp,T_SF_right,108323
archives/108323_tracts/T_SO_left.vtp,T_SO_left,108323
archives/108323_tracts/T_SO_right.vtp,T_SO_right,108323
archives/108323_tracts/T_SP_left.vtp,T_SP_left,108323
archives/108323_tracts/T_SP_right.vtp,T_SP_right,108323
archives/108323_tracts/T_TF_left.vtp,T_TF_left,108323
archives/108323_tracts/T_TF_right.vtp,T_TF_right,108323
archives/108323_tracts/T_TO_left.vtp,T_TO_left,108323
archives/108323_tracts/T_TO_right.vtp,T_TO_right,108323
archives/108323_tracts/T_TP_left.vtp,T_TP_left,108323
archives/108323_tracts/T_TP_right.vtp,T_TP_right,108323
archives/108525_tracts/T_CC1.vtp,T_CC1,108525
archives/108525_tracts/T_CC2.vtp,T_CC2,108525
archives/108525_tracts/T_CC3.vtp,T_CC3,108525
archives/108525_tracts/T_CC4.vtp,T_CC4,108525
archives/108525_tracts/T_CC5.vtp,T_CC5,108525
archives/108525_tracts/T_CC6.vtp,T_CC6,108525
archives/108525_tracts/T_CC7.vtp,T_CC7,108525
archives/108525_tracts/T_MCP.vtp,T_MCP,108525
archives/108525_tracts/T_CPC.vtp,T_CPC,108525
archives/108525_tracts/T_AF_left.vtp,T_AF_left,108525
archives/108525_tracts/T_AF_right.vtp,T_AF_right,108525
archives/108525_tracts/T_CB_left.vtp,T_CB_left,108525
archives/108525_tracts/T_CB_right.vtp,T_CB_right,108525
archives/108525_tracts/T_CR-F_left.vtp,T_CR-F_left,108525
archives/108525_tracts/T_CR-F_right.vtp,T_CR-F_right,108525
archives/108525_tracts/T_CR-P_left.vtp,T_CR-P_left,108525
archives/108525_tracts/T_CR-P_right.vtp,T_CR-P_right,108525
archives/108525_tracts/T_CST_left.vtp,T_CST_left,108525
archives/108525_tracts/T_CST_right.vtp,T_CST_right,108525
archives/108525_tracts/T_EC_left.vtp,T_EC_left,108525
archives/108525_tracts/T_EC_right.vtp,T_EC_right,108525
archives/108525_tracts/T_EmC_left.vtp,T_EmC_left,108525
archives/108525_tracts/T_EmC_right.vtp,T_EmC_right,108525
archives/108525_tracts/T_ICP_left.vtp,T_ICP_left,108525
archives/108525_tracts/T_ICP_right.vtp,T_ICP_right,108525
archives/108525_tracts/T_ILF_left.vtp,T_ILF_left,108525
archives/108525_tracts/T_ILF_right.vtp,T_ILF_right,108525
archives/108525_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,108525
archives/108525_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,108525
archives/108525_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,108525
archives/108525_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,108525
archives/108525_tracts/T_IOFF_left.vtp,T_IOFF_left,108525
archives/108525_tracts/T_IOFF_right.vtp,T_IOFF_right,108525
archives/108525_tracts/T_MdLF_left.vtp,T_MdLF_left,108525
archives/108525_tracts/T_MdLF_right.vtp,T_MdLF_right,108525
archives/108525_tracts/T_PLIC_left.vtp,T_PLIC_left,108525
archives/108525_tracts/T_PLIC_right.vtp,T_PLIC_right,108525
archives/108525_tracts/T_SLF-I_left.vtp,T_SLF-I_left,108525
archives/108525_tracts/T_SLF-I_right.vtp,T_SLF-I_right,108525
archives/108525_tracts/T_SLF-II_left.vtp,T_SLF-II_left,108525
archives/108525_tracts/T_SLF-II_right.vtp,T_SLF-II_right,108525
archives/108525_tracts/T_SLF-III_left.vtp,T_SLF-III_left,108525
archives/108525_tracts/T_SLF-III_right.vtp,T_SLF-III_right,108525
archives/108525_tracts/T_UF_left.vtp,T_UF_left,108525
archives/108525_tracts/T_UF_right.vtp,T_UF_right,108525
archives/108525_tracts/T_SF_left.vtp,T_SF_left,108525
archives/108525_tracts/T_SF_right.vtp,T_SF_right,108525
archives/108525_tracts/T_SO_left.vtp,T_SO_left,108525
archives/108525_tracts/T_SO_right.vtp,T_SO_right,108525
archives/108525_tracts/T_SP_left.vtp,T_SP_left,108525
archives/108525_tracts/T_SP_right.vtp,T_SP_right,108525
archives/108525_tracts/T_TF_left.vtp,T_TF_left,108525
archives/108525_tracts/T_TF_right.vtp,T_TF_right,108525
archives/108525_tracts/T_TO_left.vtp,T_TO_left,108525
archives/108525_tracts/T_TO_right.vtp,T_TO_right,108525
archives/108525_tracts/T_TP_left.vtp,T_TP_left,108525
archives/108525_tracts/T_TP_right.vtp,T_TP_right,108525
archives/109123_tracts/T_CC1.vtp,T_CC1,109123
archives/109123_tracts/T_CC2.vtp,T_CC2,109123
archives/109123_tracts/T_CC3.vtp,T_CC3,109123
archives/109123_tracts/T_CC4.vtp,T_CC4,109123
archives/109123_tracts/T_CC5.vtp,T_CC5,109123
archives/109123_tracts/T_CC6.vtp,T_CC6,109123
archives/109123_tracts/T_CC7.vtp,T_CC7,109123
archives/109123_tracts/T_MCP.vtp,T_MCP,109123
archives/109123_tracts/T_CPC.vtp,T_CPC,109123
archives/109123_tracts/T_AF_left.vtp,T_AF_left,109123
archives/109123_tracts/T_AF_right.vtp,T_AF_right,109123
archives/109123_tracts/T_CB_left.vtp,T_CB_left,109123
archives/109123_tracts/T_CB_right.vtp,T_CB_right,109123
archives/109123_tracts/T_CR-F_left.vtp,T_CR-F_left,109123
archives/109123_tracts/T_CR-F_right.vtp,T_CR-F_right,109123
archives/109123_tracts/T_CR-P_left.vtp,T_CR-P_left,109123
archives/109123_tracts/T_CR-P_right.vtp,T_CR-P_right,109123
archives/109123_tracts/T_CST_left.vtp,T_CST_left,109123
archives/109123_tracts/T_CST_right.vtp,T_CST_right,109123
archives/109123_tracts/T_EC_left.vtp,T_EC_left,109123
archives/109123_tracts/T_EC_right.vtp,T_EC_right,109123
archives/109123_tracts/T_EmC_left.vtp,T_EmC_left,109123
archives/109123_tracts/T_EmC_right.vtp,T_EmC_right,109123
archives/109123_tracts/T_ICP_left.vtp,T_ICP_left,109123
archives/109123_tracts/T_ICP_right.vtp,T_ICP_right,109123
archives/109123_tracts/T_ILF_left.vtp,T_ILF_left,109123
archives/109123_tracts/T_ILF_right.vtp,T_ILF_right,109123
archives/109123_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,109123
archives/109123_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,109123
archives/109123_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,109123
archives/109123_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,109123
archives/109123_tracts/T_IOFF_left.vtp,T_IOFF_left,109123
archives/109123_tracts/T_IOFF_right.vtp,T_IOFF_right,109123
